Name: CCTV-1, URL: http://[2409:8087:1a0a:df::4031]:80/wh7f454c46tw705163907_345094122/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 广东卫视, URL: http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 广东卫视, URL: http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226248/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 广东卫视, URL: http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226248/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 广东卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb26]/ott.mobaibox.com/PLTV/1/224/3221228566/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 广东卫视, URL: http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_GUANGDONG-HD-265-8M$订阅源, Date: None, Resolution: None, Response Time: 1686 ms
Name: 广东卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb27]:80/wh7f454c46tw2335730844_336951628/ott.mobaibox.com/PLTV/3/224/3221228566/index.m3u8?icpid=3&RTS=1674459760&from=40&popid=40&hms_devid=2293&prioritypopid=40&vqe=3$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 广东卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb22]/ott.mobaibox.com/PLTV/1/224/3221228312/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 广东卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb03]/ott.mobaibox.com/PLTV/3/224/3221227476/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 广东卫视, URL: http://[2409:8087:74d9:21::4]/270000001128/index.m3u8?cmcc_cid=9900000520$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 广东卫视, URL: http://120.76.248.139/live/bfgd/4200000092.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2653 ms
Name: 广东卫视, URL: http://drive.mxmy.net:8888/udp/239.3.1.142:8048$订阅源, Date: None, Resolution: None, Response Time: 1805 ms
Name: 广东卫视, URL: https://www.freetv.top/migu/608831231.m3u8?migutoken=71ab4343c0e7a55b1287f3c4ec3383c9de673d987b5c849b2728e9af4223510bc8d8fcb87af13066db4920eb8e871c74aa5e93e04d43de870dc64eadb99a05456adfdb14b43000fd4520cba033$订阅源, Date: None, Resolution: None, Response Time: 1989 ms
Name: 广东卫视, URL: http://114.252.238.87:8000/udp/239.3.1.142:8048$订阅源, Date: None, Resolution: None, Response Time: 2254 ms
Name: 广东卫视, URL: http://116.77.32.59:8277/streams/d/gdws/playlist.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4341 ms
Name: 广东卫视, URL: http://116.128.242.83:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 2688 ms
Name: 浙江卫视, URL: http://[2409:8087:1a01:df::4043]:80/TVOD/88888888/224/3221225959/main.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN111130BESTVSMGSMG/index.m3u8?m3u8_level=2$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010070/1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:74f0:22::4]:6410/270000001128/9900000531/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000134$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225870/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:74f0:22::4]:6410/270000001128/9900000531/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000289$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002206/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225703/2/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:5e08:24::11]:6610/000000001000/5000000004000007275/1.m3u8?channel-id=bestzb&Contentid=5000000004000007275&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000248/index.m3u8?$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:3c02:21:0:1:0:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000305/index.m3u8?IASHttpSessionId=$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000248/index.m3u8??$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb10]:80/ott.mobaibox.com/PLTV/4/224/3221227491/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:74f0:22::4]:6410/270000001128/9900000531/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000307$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226339/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226339/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb0a]:80/wh7f454c46tw206230567_-371393331/ott.mobaibox.com/PLTV/3/224/3221228147/index.m3u8?icpid=3&RTS=1674380321&from=40&popid=40&hms_devid=2038&prioritypopid=40&vqe=3$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226339/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb11]/wh7f454c46tw1197826796_-265147758/ott.mobaibox.com/PLTV/3/224/3221227491/index.m3u8?icpid=3&RTS=1669699798&from=40&popid=40&hms_devid=2110&prioritypopid=40&vqe=3$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb0c]:80/wh7f454c46tw2054729514_1244097787/ott.mobaibox.com/PLTV/3/224/3221227744/index.m3u8?icpid=3&RTS=1674386465&from=40&popid=40&hms_devid=2040&prioritypopid=40&vqe=3$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:74f0:22::4]:6410/270000001128/9900000531/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000368$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:1a0a:df::4038]:80/wh7f454c46tw2381060953_-1615294381/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000248/index.m3u8?IAS$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:74f0:22::4]:6410/270000001128/9900000531/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000275$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227193/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225825/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/wh7f454c46tw205505165_733643305/ott.mobaibox.com/PLTV/3/224/3221227393/index.m3u8?icpid=3&RTS=1674380320&from=40&popid=40&hms_devid=2039&prioritypopid=40&vqe=3$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225825/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:74f0:22::4]:6410/270000001128/9900000531/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000272$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225870/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:74f0:22::4]:6410/270000001128/9900000531/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000370$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226342/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227193/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226339/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:1a0a:df::4038]:80/wh7f454c46tw2381060953_-1615294381/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8?icpid=88888888&RTS=1713969210&from=4&hms_devid=1211&online=1713969210&vqe=3$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010070/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001023/index.m3u8?$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000305/index.m3u8?IASHttpSessionId=$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000248/index.m3u8?IAS$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001023/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb11]/ott.mobaibox.com/PLTV/3/224/3221227491/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226339/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:5e08:24::11]:6610/000000001000/1000000001000014260/1.m3u8?channel-id=ystenlive&Contentid=1000000001000014260&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000248/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:74f0:22::4]:6410/270000001128/9900000531/index.m3u8?$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226144/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:74f0:22::4]:6410/270000001128/9900000531/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000377$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8?$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:5e08:24::17]:6610/000000001000/1000000001000009806/index.m3u8?channel-id=bestzb&Contentid=1000000001000009806&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb10]:80/wh7f454c46tw207135716_1985466075/ott.mobaibox.com/PLTV/3/224/3221227491/index.m3u8?icpid=3&RTS=1674380322&from=40&popid=40&hms_devid=2110&prioritypopid=40&vqe=3$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000010000017320/1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226144/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:5e08:24::11]:6610/000000001000/1000000005000265031/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265031&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:74f0:22::4]:6410/270000001128/9900000531/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000293$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225612/2.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225491/2/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:74f0:22::5]:6410/270000001128/9900000531/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000531$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226339/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000009806/1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:74f0:22::4]:6410/270000001128/9900000531/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000379$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/wh7f454c46tw206093655_-1531148960/ott.mobaibox.com/PLTV/3/224/3221227692/index.m3u8?icpid=3&RTS=1674380321&from=40&popid=40&hms_devid=2039&prioritypopid=40&vqe=3$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:1a0a:df::4031]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:5e08:24::12]:6610/200000001898/460000089800010070/1.m3u8?IASHttpSessionId=RR1014820230313082645004481$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/wh7f454c46tw1549378093_1832251100/ott.mobaibox.com/PLTV/3/224/3221227215/index.m3u8?icpid=3&RTS=1674385959&from=40&popid=40&hms_devid=2036&prioritypopid=40&vqe=3$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:74d9:21::6]:80/270000001128/9900000531/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000248/index.m3u8?IAS$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb10]:80/wh7f454c46tw1752010066_1165595682/ott.mobaibox.com/PLTV/3/224/3221225544/index.m3u8?icpid=3&RTS=1674386162&from=40&popid=40&hms_devid=2110&prioritypopid=40&vqe=3$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb08]:80/wh7f454c46tw1549883711_-1309402365/ott.mobaibox.com/PLTV/3/224/3221228204/index.m3u8?icpid=3&RTS=1674385960&from=40&popid=40&hms_devid=2037&prioritypopid=40&vqe=3$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000007275/1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:74f0:22::4]:6410/270000001128/9900000531/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000311$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000248/index.m3u8?IAS$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225744/2/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010070/1.m3u8?$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000014260/1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:74f0:22::4]:6410/270000001128/9900000531/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000385$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://58.57.40.22:9901/tsfile/live/1029_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2601 ms
Name: 浙江卫视, URL: http://[2409:8087:74d9:21::6]/270000001128/9900000531/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:74f0:22::4]:6410/270000001128/9900000531/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:74f0:22::4]:6410/270000001128/9900000531/index.m3u8?channel-id=newtv$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000248/index.m3u8?key=tvbox6_com$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:1a0a:df::4038]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://36.129.204.117:9003//hls/40/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1599 ms
Name: 浙江卫视, URL: http://[2409:8087:74d6:22::7]:6410/270000001128/9900000531/index.m3u8?$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:5e08:24::17]:6610/000000001000/1000000005000265031/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265031&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:5e08:24::11]:6610/000000001000/6000000001000032070/index.m3u8?channel-id=wasusyt&Contentid=6000000001000032070&livemode=1&stbId=YanG-1989$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN111130BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUclW6AUI%2FSIO%2Bs%2F9KaqCfRAwoDIwMxbrlyyVy9x6ZDKnvfae09h%2Fzg38THB%2B%2FvaO%2BqCb7fDXq%2F%2BRzM2c4SN6TJM$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:5e08:24::2]:6610/000000001000/6000000001000032070/index.m3u8?channel-id=wasusyt&Contentid=6000000001000032070&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:5e08:24::17]:6610/000000001000/5000000004000007275/1.m3u8?channel-id=bestzb&Contentid=5000000004000007275&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:7008:20::8]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225798/1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:5e08:24::2]:6610/000000001000/1000000005000265031/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265031&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:5e08:24::16]:6610/000000001000/1000000001000014260/index.m3u8?channel-id=ystenlive&Contentid=1000000001000014260&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225612/2.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:5e08:24::17]:6610/000000001000/6000000001000032070/index.m3u8?channel-id=wasusyt&Contentid=6000000001000032070&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:74d6:22::7]:6410/270000001128/9900000531/index.m3u8?channel-id=newtv&Ace$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:5e00:24::20]:6610/000000001000/1/1000000005000265031/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265031&livemode=1&stbId=YanG-1989$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:7008:20::8]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225798/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:5e00:24::2d]:6610/000000001000/1/1000000005000265031/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265031&livemode=1&stbId=YanG-1989$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226339/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226342/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226339/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226339/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225703/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_ZHEJIANG-HD-265-8M$订阅源, Date: None, Resolution: None, Response Time: 1686 ms
Name: 浙江卫视, URL: http://[2409:8087:74d9:21::6]:80/270000001322/69900158041111100000002206/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225959/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://[2409:8087:74d9:21::4]/270000001128/index.m3u8?cmcc_cid=9900000531$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 浙江卫视, URL: http://120.76.248.139/live/bfgd/4200000094.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2653 ms
Name: 浙江卫视, URL: http://drive.mxmy.net:8888/udp/239.3.1.137:8036$订阅源, Date: None, Resolution: None, Response Time: 1805 ms
